topic,v_lat,v_lon,Country
Music,50.82524,4.340502,be
Music,50.83,4.33,be
Music,50.841393,4.3904830000000015,be
Music,50.83,4.33,be
Music,50.83,4.33,be
Music,50.83,4.33,be
Music,50.846676,4.349019,be
Music,50.846676,4.349019,be
Music,50.846676,4.349019,be
Music,50.846676,4.349019,be
Music,50.846676,4.349019,be
Music,50.841991,4.36864,be
Music,50.841991,4.36864,be
Music,50.841991,4.36864,be
Music,52.502499,13.414117999999998,de
Music,52.50638000000001,13.373239000000002,de
Music,52.495743,13.436801,de
Music,52.50724,13.451803,de
Music,52.52,13.38,de
Music,52.500595,13.444037,de
Music,52.52,13.38,de
Music,52.517082,13.309382,de
Music,52.567,14.0,de
Music,52.553825,13.387401,de
Music,52.4426,13.44779,de
Music,55.68,12.57,dk
Music,55.639935,12.071726,dk
Music,55.691166,12.481178,dk
Music,55.691166,12.481178,dk
Music,55.677124,12.565194,dk
Music,55.904324,12.386854,dk
Music,55.677124,12.565194,dk
Music,55.676098,12.568337,dk
Music,55.92791,12.300806,dk
Music,55.676098,12.568337,dk
Music,55.66676999999999,12.5458,dk
Music,55.704823,12.581728,dk
Music,55.67706999999999,12.513321,dk
Music,55.67590300000001,12.565896,dk
Music,55.691166,12.481178,dk
Music,40.42,-3.71,es
Music,40.425056,-3.713737,es
Music,40.447113,-3.72639,es
Music,40.446175,-3.678186,es
Music,40.396267,-3.699134,es
Music,40.42466,-3.696476,es
Music,40.41096,-3.69302,es
Music,40.42612,-3.70245,es
Music,48.886375,2.327138,fr
Music,48.886375,2.327138,fr
Music,48.886375,2.327138,fr
Music,48.86,2.34,fr
Music,48.870087,2.341378,fr
Music,48.8317,2.339091,fr
Music,48.87022,2.328334,fr
Music,48.867485,2.301022,fr
Music,48.864941,2.377813,fr
Music,48.872429,2.333618,fr
Music,48.872429,2.333618,fr
Music,48.872429,2.333618,fr
Music,48.853954,2.348331,fr
Music,48.853954,2.348331,fr
Music,48.86834,2.366206,fr
Music,48.87352,2.314328,fr
Music,48.86834,2.366206,fr
Music,48.852837,2.357385,fr
Music,48.78786,2.044275,fr
Music,48.84258300000001,2.327613,fr
Music,48.818962,2.359517,fr
Music,48.88539,2.156411,fr
Music,48.86502,2.348389,fr
Music,48.856613,2.3522220000000003,fr
Music,51.46,-0.02,gb
Music,51.50313,-0.107148,gb
Music,51.54333,-0.199998,gb
Music,51.376163,-0.098234,gb
Music,51.497658,-0.049585,gb
Music,51.545893,-0.103157,gb
Music,51.53,-0.05,gb
Music,51.572243,-0.194473,gb
Music,51.504135,-0.106221,gb
Music,51.5,-0.13,gb
Music,51.503414,-0.420325,gb
Music,51.389599,0.07441,gb
Music,51.658649,-0.153589,gb
Music,51.618942,-0.107189,gb
Music,51.574993,0.028694,gb
Music,51.504967,-0.019793,gb
Music,51.485424,-0.164328,gb
Music,51.485424,-0.164328,gb
Music,51.503036,0.003154,gb
Music,51.537011,-0.145931,gb
Music,51.537422,-0.1457,gb
Music,53.33,-6.25,ie
Music,53.709686,-6.561413000000001,ie
Music,53.33501500000001,-6.263294,ie
Music,53.27635600000001,-6.1216599999999985,ie
Music,54.083847,-6.25332,ie
Music,53.345905,-6.239441,ie
Music,53.18204,-6.794828,ie
Music,53.343346,-6.282673,ie
Music,53.33501999999999,-6.293612,ie
Music,52.966633,-6.144573,ie
Music,52.966633,-6.144573,ie
Music,52.966633,-6.144573,ie
Music,53.344166,-6.267764,ie
Music,53.37525600000001,-6.363208,ie
Music,53.01195500000001,-6.322928,ie
Music,53.20090500000001,-6.111074,ie
Music,53.25832,-6.276724,ie
Music,53.33,-6.25,ie
Music,53.379913,-6.58847,ie
Music,53.34611999999999,-6.257056,ie
Music,53.346516,-6.257251,ie
Music,53.294014,-6.133712999999998,ie
Music,53.342812,-6.27867,ie
Music,53.344646,-6.264868,ie
Music,53.343483,-6.261988,ie
Music,53.335213,-6.2482440000000015,ie
Music,53.00847,-6.1062699999999985,ie
Music,53.33,-6.25,ie
Music,53.33,-6.25,ie
Music,53.33,-6.25,ie
Music,53.33313,-6.266994,ie
Music,53.36101,-6.260643,ie
Music,53.35198199999999,-6.263153,ie
Music,53.349804000000006,-6.26031,ie
Music,53.317299,-6.3969,ie
Music,53.343266,-6.300073,ie
Music,52.059937,-9.504427,ie
Music,53.34601,-6.2626050000000015,ie
Music,53.33039100000001,-6.27575,ie
Music,52.98801,-6.0526,ie
Music,53.34454,-6.267557,ie
Music,53.355106000000006,-6.245677,ie
Music,53.33,-6.25,ie
Music,53.352776,-6.248973,ie
Music,53.34443,-6.263455,ie
Music,53.353592000000006,-6.259108,ie
Music,53.308796,-6.196639,ie
Music,53.3355,-6.256643,ie
Music,53.288265,-6.1967360000000005,ie
Music,53.34443,-6.263455,ie
Music,53.330933,-6.2803900000000015,ie
Music,52.91076,-6.2216879999999986,ie
Music,53.338309,-6.2545470000000005,ie
Music,45.442074,9.141129,it_Milano
Music,45.482612,9.183604,it_Milano
Music,45.482612,9.183604,it_Milano
Music,49.61014,6.129706,lu
Music,49.593163,6.1238199999999985,lu
Music,49.609287,6.133467,lu
Music,49.635025,6.134111,lu
Music,49.635025,6.134111,lu
Music,49.635025,6.134111,lu
Music,49.609287,6.133467,lu
Music,49.62,6.12,lu
Music,49.611401,6.127602,lu
Music,49.60363,6.129967,lu
Music,49.61302,6.143267,lu
Music,49.609287,6.133467,lu
Music,52.38685200000001,4.8689589999999985,nl
Music,52.39573,4.96621,nl
Music,52.367016,4.9014370000000005,nl
Music,52.37626,4.866864,nl
Music,52.386082,4.88183,nl
Music,52.369598,4.87747,nl
Music,52.362926,4.923641,nl
Music,52.36361,4.936045,nl
Music,52.364105,4.885506,nl
Music,52.37,4.89,nl
Music,52.400681,4.894209,nl
Music,52.38713,4.870015,nl
Music,51.554195,5.082864,nl
Music,52.364647,4.916309,nl
Music,52.379936,4.893654,nl
Music,52.379936,4.893654,nl
Music,38.71363,-9.145117,pt
Music,38.698742,-9.419446,pt
Music,38.711136,-9.152748,pt
Music,38.698658,-9.420053,pt
Music,38.71961,-9.142369,pt
Music,38.72,-9.14,pt
Music,38.72482,-9.133211,pt
Music,38.733906,-9.153372,pt
Music,38.715168,-9.144233,pt
Music,59.33,18.07,se
Music,59.324684,18.071224,se
Music,59.329121,18.045151,se
Music,59.31248100000001,18.08185,se
Music,59.33,18.07,se
Music,59.31248100000001,18.08185,se
Education,48.2349,16.318405,at
Education,48.2349,16.318405,at
Education,48.2349,16.318405,at
Education,48.205635,16.377861,at
Education,48.208305,16.382875,at
Education,48.216156,16.354517,at
Education,50.83,4.33,be
Education,50.834778,4.405646,be
Education,50.813545,4.393089,be
Education,50.83,4.33,be
Education,50.83799000000001,4.402896,be
Education,50.83799000000001,4.402896,be
Education,50.862228,4.42681,be
Education,50.844822,4.379021,be
Education,50.859577,4.461303,be
Education,50.84237,4.384941,be
Education,50.84237,4.384941,be
Education,50.84670300000001,4.359478,be
Education,50.847126,4.350024,be
Education,50.798023,4.397476,be
Education,50.850452,4.34676,be
Education,50.8325,4.3758300000000006,be
Education,50.84747,4.359116,be
Education,50.845726,4.3491230000000005,be
Education,50.83,4.33,be
Education,50.850452,4.34676,be
Education,50.850452,4.34676,be
Education,50.82649,4.364098,be
Education,50.798023,4.397476,be
Education,50.849953,4.347786,be
Education,50.803604,4.342243,be
Education,50.837788,4.3603489999999985,be
Education,50.813545,4.393089,be
Education,50.850452,4.34676,be
Education,50.83,4.33,be
Education,50.83,4.33,be
Education,50.83,4.33,be
Education,50.833488,4.443574,be
Education,50.823822,4.362893,be
Education,50.847324,4.352685,be
Education,50.84747,4.359116,be
Education,50.844032,4.347565,be
Education,50.844032,4.347565,be
Education,50.84237,4.384941,be
Education,50.83,4.33,be
Education,50.83,4.33,be
Education,50.83799000000001,4.402896,be
Education,50.85879,4.347595,be
Education,50.827351,4.371889,be
Education,50.84237,4.384941,be
Education,50.827351,4.371889,be
Education,50.84237,4.384941,be
Education,50.84670300000001,4.359478,be
Education,50.84670300000001,4.359478,be
Education,50.83799000000001,4.369427,be
Education,50.84861400000001,4.356299,be
Education,50.850338,4.35171,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.790844,4.474512,be
Education,50.841324,4.352474,be
Education,50.84847,4.352707,be
Education,50.803604,4.342243,be
Education,50.843777,4.359797,be
Education,50.839283,4.38612,be
Education,50.8325,4.3758300000000006,be
Education,50.830788,4.3608449999999985,be
Education,50.830788,4.3608449999999985,be
Education,50.854904,4.340605,be
Education,50.83799000000001,4.402896,be
Education,50.845585,4.380007,be
Education,50.845585,4.380007,be
Education,50.849922,4.366694,be
Education,50.849922,4.366694,be
Education,50.849922,4.366694,be
Education,50.83,4.33,be
Education,50.83,4.33,be
Education,46.927868,7.445703,ch
Education,46.963902,7.480903,ch
Education,46.946041,7.435821000000002,ch
Education,46.95,7.44,ch
Education,46.955887,7.436661999999999,ch
Education,46.955887,7.436661999999999,ch
Education,46.955887,7.436661999999999,ch
Education,46.955887,7.436661999999999,ch
Education,50.08,14.43,cz
Education,50.093624,14.456741,cz
Education,50.093624,14.456741,cz
Education,50.107407,14.454659,cz
Education,50.107407,14.454659,cz
Education,50.107407,14.454659,cz
Education,50.08,14.43,cz
Education,50.107407,14.454659,cz
Education,50.048092,14.457435999999998,cz
Education,50.067318,14.40909,cz
Education,52.52,13.38,de
Education,52.52,13.38,de
Education,52.52,13.38,de
Education,52.50638000000001,13.373239000000002,de
Education,52.52,13.38,de
Education,39.954903,-75.15998,de
Education,52.51596,13.39115,de
Education,52.52,13.38,de
Education,48.135124,11.581981,de
Education,52.52,13.38,de
Education,52.53336700000001,13.351702,de
Education,52.53336700000001,13.351702,de
Education,52.52,13.38,de
Education,52.52,13.38,de
Education,52.515163,13.410243,de
Education,48.151123,11.618709,de
Education,52.518696,13.38895,de
Education,51.223698,6.775413,de
Education,52.506683,13.391534,de
Education,51.51355,7.466188000000002,de
Education,52.50638000000001,13.373239000000002,de
Education,52.534775,13.43057,de
Education,52.5014,13.411335,de
Education,52.5119,13.381324,de
Education,52.5119,13.381324,de
Education,52.5119,13.381324,de
Education,52.5119,13.381324,de
Education,55.704617000000006,12.53746,dk
Education,55.68066999999999,12.57071,dk
Education,55.680885,12.573619,dk
Education,55.680885,12.573619,dk
Education,55.68202,12.573511,dk
Education,55.680885,12.573619,dk
Education,55.680885,12.573619,dk
Education,55.680885,12.573619,dk
Education,56.158627,10.215723,dk
Education,55.67300400000001,12.587894,dk
Education,55.678146,12.56692,dk
Education,55.678146,12.56692,dk
Education,55.678146,12.56692,dk
Education,55.678146,12.56692,dk
Education,55.66664,12.559602,dk
Education,40.142643,-3.996659,es
Education,40.44637,-3.70622,es
Education,40.449245,-3.688463,es
Education,40.49044,-3.655204,es
Education,40.428162,-3.704214,es
Education,40.416775,-3.70379,es
Education,40.49044,-3.655204,es
Education,40.448296,-3.692569,es
Education,40.40773400000001,-3.689654,es
Education,40.42,-3.71,es
Education,40.415462,-3.724232,es
Education,40.40773400000001,-3.689654,es
Education,40.40773400000001,-3.689654,es
Education,43.381256,-3.5882300000000003,es
Education,27.92022,-15.547438,es
Education,40.433693,-3.698407,es
Education,40.042095,-6.083807,es
Education,40.41235,-3.699438,es
Education,40.447113,-3.72639,es
Education,41.399776,2.169484,es
Education,40.416683,-3.705457,es
Education,40.5467,-3.694362,es
Education,40.462296,-3.616249,es
Education,40.462296,-3.616249,es
Education,40.42004,-3.696372,es
Education,40.42,-3.71,es
Education,40.40848,-3.692935,es
Education,40.42,-3.71,es
Education,40.414948,-3.700186,es
Education,48.86,2.34,fr
Education,48.86655800000001,2.353394,fr
Education,48.83775,2.370618,fr
Education,48.83775,2.370618,fr
Education,48.83775,2.370618,fr
Education,48.83775,2.370618,fr
Education,48.83775,2.370618,fr
Education,48.865643,2.347989,fr
Education,48.865643,2.347989,fr
Education,48.865643,2.347989,fr
Education,48.863594,2.343281,fr
Education,48.87214,2.341154,fr
Education,48.856613,2.3522220000000003,fr
Education,48.852688,2.343537,fr
Education,48.852688,2.343537,fr
Education,48.859116,2.422014,fr
Education,48.859116,2.422014,fr
Education,48.859116,2.422014,fr
Education,48.863594,2.343281,fr
Education,48.86655800000001,2.353394,fr
Education,48.862251,2.368297,fr
Education,48.863594,2.343281,fr
Education,48.847683,2.377008,fr
Education,48.862686,2.341929,fr
Education,48.874348,2.337684,fr
Education,48.866085,2.332603,fr
Education,48.852444,2.374317,fr
Education,48.853664,2.325683,fr
Education,48.886635,2.377352,fr
Education,48.849262,2.347371,fr
Education,48.887447,2.349556,fr
Education,48.852444,2.374317,fr
Education,48.852444,2.374317,fr
Education,48.817806,2.269506,fr
Education,48.866096,2.373295,fr
Education,48.87167700000001,2.310991,fr
Education,48.856735,2.401412,fr
Education,48.86431,2.368092,fr
Education,48.852676,2.335364,fr
Education,48.891273,2.350597,fr
Education,48.86,2.34,fr
Education,51.52,-0.1,gb
Education,51.49,-0.12,gb
Education,51.508038,-0.12806900000000002,gb
Education,51.501648,-0.123856,gb
Education,51.508945,-0.076427,gb
Education,51.52891,-0.242202,gb
Education,51.52891,-0.242202,gb
Education,51.51384,-0.086485,gb
Education,51.511715,-0.176789,gb
Education,51.511715,-0.176789,gb
Education,51.462457,-0.112781,gb
Education,51.501648,-0.123856,gb
Education,51.499332,-0.230349,gb
Education,51.499332,-0.230349,gb
Education,45.521484,9.164083,gb
Education,51.546387,-0.185151,gb
Education,51.501286,-0.130162,gb
Education,51.536713,-0.121936,gb
Education,51.536713,-0.121936,gb
Education,51.517536,-0.180285,gb
Education,51.52437000000001,-0.10446,gb
Education,51.52,-0.08,gb
Education,52.520695,13.409251,gb
Education,51.509998,-0.13,gb
Education,51.5342,-0.105975,gb
Education,51.51952,-0.118572,gb
Education,51.52,-0.1,gb
Education,51.536713,-0.121936,gb
Education,51.52179,-0.133969,gb
Education,51.51543,-0.10493,gb
Education,51.52,-0.1,gb
Education,51.52,-0.1,gb
Education,51.52,-0.1,gb
Education,51.52,-0.1,gb
Education,51.503006,-0.085203,gb
Education,51.520176,-0.08757000000000001,gb
Education,51.509605,-0.142157,gb
Education,51.51952,-0.118572,gb
Education,53.342994,-6.263452,ie
Education,53.33,-6.25,ie
Education,53.302303,-6.3516059999999985,ie
Education,53.343094,-6.263909,ie
Education,53.345039,-6.2534839999999985,ie
Education,53.328304,-6.27941,ie
Education,53.334293,-6.262778,ie
Education,53.32864,-6.2294,ie
Education,53.34291999999999,-6.278675,ie
Education,53.33,-6.25,ie
Education,53.34481,-6.25919,ie
Education,53.344646,-6.264868,ie
Education,53.33,-6.25,ie
Education,53.343032,-6.263486,ie
Education,53.343189,-6.28141,ie
Education,53.33701,-6.273511,ie
Education,53.343693,-6.25919,ie
Education,53.348751,-6.27841,ie
Education,52.38101,-6.582588,ie
Education,53.33,-6.25,ie
Education,53.33572,-6.263619,ie
Education,53.355106000000006,-6.245677,ie
Education,53.34316,-6.2775919999999985,ie
Education,53.569523,-6.198348,ie
Education,51.898964,-8.470363,ie
Education,51.899746,-8.469485,ie
Education,53.343032,-6.263486,ie
Education,53.343032,-6.263486,ie
Education,53.340599,-6.2363800000000005,ie
Education,53.302303,-6.3516059999999985,ie
Education,53.340599,-6.2363800000000005,ie
Education,53.34196899999999,-6.2526199999999985,ie
Education,53.293175,-6.246175,ie
Education,53.35782,-6.3345,ie
Education,53.34911,-6.2409370000000015,ie
Education,53.34605,-6.2630370000000015,ie
Education,53.332859,-6.242129,ie
Education,53.346085,-6.262615,ie
Education,53.353088,-6.2651900000000005,ie
Education,53.346085,-6.262615,ie
Education,53.346085,-6.262615,ie
Education,53.17252,-6.53025,ie
Education,53.334797,-6.265549,ie
Education,53.33539,-6.241478,ie
Education,53.348751,-6.27841,ie
Education,53.348751,-6.27841,ie
Education,53.345581,-6.258891,ie
Education,53.346134,-6.2624260000000005,ie
Education,53.344086,-6.2628059999999985,ie
Education,53.33442700000001,-6.262743,ie
Education,53.348751,-6.27841,ie
Education,53.33,-6.25,ie
Education,45.45909,9.1728,it_Milano
Education,45.888203,8.525867,it_Milano
Education,45.46,9.19,it_Milano
Education,45.593357,9.273597,it_Milano
Education,45.521515,9.097913,it_Milano
Education,41.947872,12.53899,it_Roma
Education,41.902393,12.515305,it_Roma
Education,49.62,6.12,lu
Education,49.611168,6.124401,lu
Education,49.60436,6.13664,lu
Education,49.61157,6.129052,lu
Education,49.61157,6.129052,lu
Education,49.61157,6.129052,lu
Education,49.61157,6.129052,lu
Education,49.60725,6.121099,lu
Education,49.60206,6.131926,lu
Education,49.603947,6.131093,lu
Education,49.612751,6.132193,lu
Education,49.607777,6.122905,lu
Education,49.62568,6.159873,lu
Education,49.609624,6.12931,lu
Education,49.60981,6.129854,lu
Education,49.608379,6.119732,lu
Education,49.63609,6.173053,lu
Education,49.609287,6.133467,lu
Education,49.60725,6.121099,lu
Education,49.6224,6.1402470000000005,lu
Education,51.923336,4.4691519999999985,lu
Education,49.610474,6.077739,lu
Education,49.611504,6.1331440000000015,lu
Education,49.342262,6.1564760000000005,lu
Education,49.342262,6.1564760000000005,lu
Education,52.363277,4.91287,nl
Education,52.36174000000001,4.922632,nl
Education,52.36174000000001,4.922632,nl
Education,52.36174000000001,4.922632,nl
Education,52.334476,4.86583,nl
Education,51.447403,5.493225,nl
Education,52.38419,4.90286,nl
Education,52.38419,4.90286,nl
Education,52.294422,4.958158,nl
Education,52.315556,4.947381,nl
Education,52.374294,4.917077,nl
Education,52.37172,4.9020730000000015,nl
Education,51.992924,5.937941,nl
Education,52.37583,4.90839,nl
Education,52.365044,4.9061379999999986,nl
Education,52.374294,4.917077,nl
Education,52.37,4.89,nl
Education,52.37,4.89,nl
Education,52.37,4.89,nl
Education,52.33048,4.893527,nl
Education,52.37,4.89,nl
Education,52.370279,4.898357,nl
Education,52.367985,4.903562,nl
Education,52.34928,4.921312,nl
Education,52.364647,4.916309,nl
Education,52.354664,4.913164,nl
Education,52.36382,4.906788,nl
Education,52.3681,4.8954559999999985,nl
Education,52.37583,4.90839,nl
Education,52.334476,4.86583,nl
Education,52.359516,4.865171,nl
Education,52.386192,4.8747370000000005,nl
Education,52.35705,4.837358,nl
Education,52.360134,4.865604,nl
Education,52.364784,4.881249,nl
Education,52.363045,4.911565,nl
Education,53.21938299999999,6.566502000000002,nl
Education,52.35868,4.907858999999998,nl
Education,52.353638,4.897583,nl
Education,52.365044,4.9061379999999986,nl
Education,52.358227,4.8566080000000005,nl
Education,52.0686,5.110176,nl
Education,52.365948,4.912681,nl
Education,52.3794,4.921983,nl
Education,52.383385,4.929058,nl
Education,52.365044,4.9061379999999986,nl
Education,52.375832,4.90839,nl
Education,52.33144,4.918863,nl
Education,52.383686,4.870671,nl
Education,52.359524,4.86519,nl
Education,52.379257,4.923346,nl
Education,52.36334,4.90076,nl
Education,52.339993,4.82624,nl
Education,52.37,4.89,nl
Education,52.37,4.89,nl
Education,52.365814,4.892672,nl
Education,52.353855,4.912986,nl
Education,52.35705,4.837358,nl
Education,52.35705,4.837358,nl
Education,52.375698,4.9082089999999985,nl
Education,52.26,21.02,pl
Education,52.26,21.02,pl
Education,52.22867,21.008814,pl
Education,51.76039,19.45924,pl
Education,38.697384,-9.19256,pt
Education,38.722954,-9.151261,pt
Education,38.761913,-9.097216,pt
Education,38.72907,-9.144234,pt
Education,38.72907,-9.144234,pt
Education,38.72907,-9.144234,pt
Education,38.72907,-9.144234,pt
Education,38.729763,-9.107736,pt
Education,38.708443,-9.147209,pt
Education,38.726246,-9.148477,pt
Education,38.72538400000001,-9.13584,pt
Education,38.727764,-9.137614,pt
Education,38.67848,-9.325777,pt
Education,38.717556,-9.153188,pt
Education,38.7603,-9.195133,pt
Education,38.724846,-9.145971,pt
Education,38.732243,-9.140706,pt
Education,43.46243,-3.81766,pt
Education,38.67848,-9.325777,pt
Education,38.729763,-9.107736,pt
Education,38.597656,-9.14597,pt
Education,38.717556,-9.153188,pt
Education,38.739502,-9.144016,pt
Education,38.702087,-9.42211,pt
Education,59.337513,18.069748,se
Education,59.337513,18.069748,se
Education,59.337513,18.069748,se
Education,59.3507,18.055984,se
Education,59.346786,18.073732,se
Education,59.33,18.07,se
Education,59.337513,18.069748,se
Education,59.337513,18.069748,se
Education,59.34198000000001,18.06097,se
Education,59.31716899999999,18.033207,se
Education,59.31716899999999,18.033207,se
Education,59.336243,18.069262,se
Education,59.33865,18.06092,se
Education,59.3507,18.055984,se
Education,59.333313,18.038206,se
Education,59.341351,18.04417,se
Education,59.346203,18.072462,se
Education,59.337513,18.069748,se
Education,59.337513,18.069748,se
Education,59.33979,18.03562,se
Education,59.33328,18.044392,se
Education,59.337296,18.0094,se
Education,59.34671,18.039747,se
Education,59.337513,18.069748,se
Education,50.438156,30.520872,ua
Education,50.447018,30.456635,ua
Singles,48.212376,16.364051999999994,at
Singles,50.837612,4.364199,be
Singles,50.851021,4.366807,be
Singles,50.851021,4.366807,be
Singles,50.851021,4.366807,be
Singles,50.851021,4.366807,be
Singles,50.849922,4.366694,be
Singles,50.832523,4.366579,be
Singles,48.636063,-1.511457,be
Singles,48.793407,4.472525,be
Singles,52.27002,4.546389,be
Singles,52.27002,4.546389,be
Singles,50.70706,4.290099,be
Singles,51.91039,5.334058,be
Singles,50.92542,1.706923,be
Singles,50.84049,4.380881,be
Singles,50.84049,4.380881,be
Singles,50.832523,4.366579,be
Singles,50.849922,4.366694,be
Singles,50.83,4.33,be
Singles,50.813545,4.393089,be
Singles,50.83,4.33,be
Singles,50.847324,4.352685,be
Singles,50.832523,4.366579,be
Singles,50.832523,4.366579,be
Singles,50.846794,4.355373,be
Singles,50.847324,4.352685,be
Singles,50.845936,4.348644,be
Singles,50.845936,4.348644,be
Singles,50.851021,4.366807,be
Singles,50.851021,4.366807,be
Singles,50.851021,4.366807,be
Singles,50.83,4.33,be
Singles,50.83,4.33,be
Singles,50.83,4.33,be
Singles,50.851021,4.366807,be
Singles,50.847786,4.351852,be
Singles,50.847786,4.351852,be
Singles,50.847786,4.351852,be
Singles,50.847786,4.351852,be
Singles,50.847786,4.351852,be
Singles,50.83,4.33,be
Singles,50.83,4.33,be
Singles,50.83,4.33,be
Singles,50.83,4.33,be
Singles,52.495743,13.436801,de
Singles,52.48214,13.349455,de
Singles,52.531437,13.411751,de
Singles,42.240902,-8.72541,es
Singles,36.629208,-6.382046,es
Singles,31.629473,-7.981084,es
Singles,40.40814,-3.692851,es
Singles,40.480267,-3.579801,es
Singles,40.184597,-5.793201,es
Singles,40.432766,-3.678741000000001,es
Singles,40.40848,-3.692930000000001,es
Singles,40.480267,-3.579801,es
Singles,40.400337,-3.693665,es
Singles,40.73501,-3.94646,es
Singles,40.42439,-3.705168,es
Singles,40.4217,-3.704668,es
Singles,48.86,2.34,fr
Singles,48.856613,2.3522220000000003,fr
Singles,48.879288,2.283741,fr
Singles,48.863594,2.343281,fr
Singles,48.87894,2.284367,fr
Singles,48.891727,2.3209310000000003,fr
Singles,48.862232,2.415716,fr
Singles,48.863594,2.343281,fr
Singles,48.862354,2.415891,fr
Singles,48.863594,2.343281,fr
Singles,48.879154,2.283489,fr
Singles,48.87092,2.342727,fr
Singles,48.86,2.34,fr
Singles,48.856613,2.3522220000000003,fr
Singles,48.87997,2.282265,fr
Singles,48.87997,2.282265,fr
Singles,48.87997,2.282265,fr
Singles,51.49,-0.12,gb
Singles,51.52,-0.1,gb
Singles,51.52,-0.1,gb
Singles,51.52,-0.1,gb
Singles,51.52,-0.1,gb
Singles,51.52,-0.1,gb
Singles,51.52,-0.1,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,51.56,-0.23,gb
Singles,50.686081,-2.110288,gb
Singles,51.51129,-0.11369,gb
Singles,51.51129,-0.11369,gb
Singles,51.508038,-0.12806900000000002,gb
Singles,51.508038,-0.12806900000000002,gb
Singles,51.508038,-0.12806900000000002,gb
Singles,51.508038,-0.12806900000000002,gb
Singles,51.516392,-0.13032,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,54.579735,-3.168576,gb
Singles,50.677021,-1.542895,gb
Singles,50.677021,-1.542895,gb
Singles,54.579735,-3.168576,gb
Singles,52.205368,-3.02379,gb
Singles,51.51,-0.14,gb
Singles,51.51,-0.14,gb
Singles,42.158527,24.7349,gb
Singles,51.51,-0.14,gb
Singles,51.905225,0.19691,gb
Singles,53.118034,-4.127549,gb
Singles,53.33,-6.25,ie
Singles,53.27635600000001,-6.1216599999999985,ie
Singles,54.083847,-6.25332,ie
Singles,53.345905,-6.239441,ie
Singles,53.342994,-6.263452,ie
Singles,53.18204,-6.794828,ie
Singles,53.332954,-6.267217,ie
Singles,53.343094,-6.263909,ie
Singles,52.966633,-6.144573,ie
Singles,52.966633,-6.144573,ie
Singles,52.966633,-6.144573,ie
Singles,53.344166,-6.267764,ie
Singles,53.37525600000001,-6.363208,ie
Singles,53.325821,-6.242217,ie
Singles,53.325821,-6.242217,ie
Singles,53.01195500000001,-6.322928,ie
Singles,53.20090500000001,-6.111074,ie
Singles,53.25832,-6.276724,ie
Singles,53.33,-6.25,ie
Singles,53.379913,-6.58847,ie
Singles,53.32319,-6.235221,ie
Singles,53.346516,-6.257251,ie
Singles,53.33281700000001,-6.241944,ie
Singles,53.294014,-6.133712999999998,ie
Singles,53.34425,-6.267112,ie
Singles,53.34425,-6.267112,ie
Singles,53.344646,-6.264868,ie
Singles,53.343483,-6.261988,ie
Singles,53.00847,-6.1062699999999985,ie
Singles,53.33,-6.25,ie
Singles,53.33,-6.25,ie
Singles,53.33,-6.25,ie
Singles,53.349804000000006,-6.26031,ie
Singles,53.317299,-6.3969,ie
Singles,53.343266,-6.300073,ie
Singles,52.059937,-9.504427,ie
Singles,52.98801,-6.0526,ie
Singles,53.352264,-6.262231,ie
Singles,53.569523,-6.198348,ie
Singles,53.34443,-6.263455,ie
Singles,53.27826999999999,-6.215242,ie
Singles,53.27826999999999,-6.215242,ie
Singles,53.33572,-6.263619,ie
Singles,53.33572,-6.263619,ie
Singles,45.46,9.19,it_Milano
Singles,45.46,9.19,it_Milano
Singles,45.482612,9.183604,it_Milano
Singles,45.482612,9.183604,it_Milano
Singles,49.62,6.12,lu
Singles,49.62,6.12,lu
Singles,49.62,6.12,lu
Singles,52.381172,4.895554,nl
Singles,52.369598,4.87747,nl
Singles,52.362926,4.923641,nl
Singles,52.36361,4.936045,nl
Singles,52.364105,4.885506,nl
Singles,52.37,4.89,nl
Singles,52.35632,4.879146,nl
Singles,52.37172,4.9020730000000015,nl
Singles,52.348263,4.877368,nl
Singles,52.372818,4.8790239999999985,nl
Singles,52.35429,4.902004,nl
Singles,52.377937,4.894735,nl
Singles,52.35276,4.8837199999999985,nl
Singles,52.365387,4.8956800000000005,nl
Singles,52.377777,4.896872,nl
Singles,52.368694,4.890612,nl
Singles,52.365387,4.8956800000000005,nl
Singles,52.377541,4.887334,nl
Singles,52.357033,4.891787,nl
Singles,52.352768,4.88373,nl
Singles,38.71005200000001,-9.150748,pt
Singles,38.710094,-9.15073,pt
Singles,38.711136,-9.152748,pt
Singles,38.71961,-9.142369,pt
Singles,38.70893,-9.149522,pt
Singles,38.70893,-9.149522,pt
Singles,59.323784,18.07265,se
Singles,59.33591800000001,18.033911,se
Social,48.2349,16.318405,at
Social,48.2349,16.318405,at
Social,48.2349,16.318405,at
Social,48.16691,16.256629999999998,at
Social,48.251797,16.383434,at
Social,48.251797,16.383434,at
Social,48.251797,16.383434,at
